id_cuenta,id_distrito_creacion,pago_cuota,fecha_creacion_cuente,client_id
A00001652,74,Monthly Issuance,2013-05-20,2003
A00003099,70,Monthly Issuance,2013-05-20,3748
A00011111,1,Monthly Issuance,2013-05-20,13657
A00011111,1,Monthly Issuance,2013-05-20,13658
A00009591,74,Monthly Issuance,2013-05-20,11804
A00009828,11,Monthly Issuance,2013-05-20,12095
A00005385,44,Weekly Issuance,2013-05-21,6499
A00000023,30,Monthly Issuance,2013-05-22,29
A00002645,54,Monthly Issuance,2013-05-22,3191
A00002991,19,Monthly Issuance,2013-05-22,3612
A00002991,19,Monthly Issuance,2013-05-22,3613
A00003469,76,Monthly Issuance,2013-05-22,4192
A00001851,55,Monthly Issuance,2013-05-23,2246
A00003844,67,Monthly Issuance,2013-05-23,4634
A00003844,67,Monthly Issuance,2013-05-23,4635
A00001442,23,Monthly Issuance,2013-05-23,1750
A00003064,40,Monthly Issuance,2013-05-23,3705
A00003558,4,Monthly Issuance,2013-05-23,4293
A00003558,4,Monthly Issuance,2013-05-23,4294
A00001534,1,Monthly Issuance,2013-05-24,1860
A00000334,1,Monthly Issuance,2013-05-24,408
A00001786,1,Monthly Issuance,2013-05-25,2164
A00001786,1,Monthly Issuance,2013-05-25,2165
A00001272,40,Weekly Issuance,2013-05-25,1535
A00002436,67,Monthly Issuance,2013-05-25,2942
A00003796,53,Monthly Issuance,2013-05-25,4576
A00000119,27,Monthly Issuance,2013-05-25,143
A00003063,72,Monthly Issuance,2013-05-26,3704
A00000018,43,Weekly Issuance,2013-05-26,24
A00011320,44,Monthly Issuance,2013-05-26,13915
A00003888,39,Monthly Issuance,2013-05-27,4686
A00001584,30,Monthly Issuance,2013-05-27,1919
A00005546,43,Monthly Issuance,2013-05-28,6698
A00002029,55,Monthly Issuance,2013-05-29,2464
A00010911,1,Weekly Issuance,2013-05-29,13412
A00002467,33,Monthly Issuance,2013-05-29,2978
A00002962,1,Monthly Issuance,2013-05-30,3576
A00000165,25,Monthly Issuance,2013-06-01,199
A00000165,25,Monthly Issuance,2013-06-01,200
A00001617,45,Monthly Issuance,2013-06-01,1961
A00000327,54,Monthly Issuance,2013-06-02,399
A00002068,21,Monthly Issuance,2013-06-02,2507
A00004448,60,Monthly Issuance,2013-06-02,5366
A00004448,60,Monthly Issuance,2013-06-02,5367
A00000640,32,Monthly Issuance,2013-06-02,768
A00000510,1,Weekly Issuance,2013-06-02,613
A00002534,61,Monthly Issuance,2013-06-03,3059
A00001018,7,Monthly Issuance,2013-06-03,1222
A00001285,65,Monthly Issuance,2013-06-04,1555
A00003670,27,Monthly Issuance,2013-06-04,4423
A00001743,51,Monthly Issuance,2013-06-04,2114
A00001743,51,Monthly Issuance,2013-06-04,2115
A00003072,8,Monthly Issuance,2013-06-05,3714
A00002146,31,Monthly Issuance,2013-06-05,2596
A00004576,27,Monthly Issuance,2013-06-05,5517
A00003258,53,Monthly Issuance,2013-06-05,3942
A00002176,67,Monthly Issuance,2013-06-06,2635
A00008934,51,Monthly Issuance,2013-06-06,11008
A00001999,70,Monthly Issuance,2013-06-06,2429
A00002741,15,Monthly Issuance,2013-06-07,3308
A00002741,15,Monthly Issuance,2013-06-07,3309
A00004427,32,Monthly Issuance,2013-06-07,5337
A00004427,32,Monthly Issuance,2013-06-07,5338
A00003682,70,Monthly Issuance,2013-06-07,4439
A00002862,33,Monthly Issuance,2013-06-07,3458
A00003032,5,Monthly Issuance,2013-06-07,3662
A00000701,69,Monthly Issuance,2013-06-08,841
A00006281,56,Monthly Issuance,2013-06-08,7586
A00000306,16,Monthly Issuance,2013-06-08,373
A00001207,67,Monthly Issuance,2013-06-08,1458
A00001247,25,Monthly Issuance,2013-06-08,1505
A00005343,64,Monthly Issuance,2013-06-08,6452
A00005129,68,Monthly Issuance,2013-06-08,6191
A00003713,14,Weekly Issuance,2013-06-08,4477
A00003713,14,Weekly Issuance,2013-06-08,4478
A00002327,19,Monthly Issuance,2013-06-08,2814
A00000774,1,Monthly Issuance,2013-06-08,926
A00001990,1,Monthly Issuance,2013-06-09,2418
A00002388,30,Monthly Issuance,2013-06-09,2883
A00003566,21,Monthly Issuance,2013-06-09,4303
A00010266,54,Monthly Issuance,2013-06-10,12625
A00003771,22,Monthly Issuance,2013-06-11,4547
A00001978,57,Weekly Issuance,2013-06-11,2403
A00002022,72,Monthly Issuance,2013-06-11,2455
A00002022,72,Monthly Issuance,2013-06-11,2456
A00003542,49,Monthly Issuance,2013-06-11,4275
A00001515,11,Monthly Issuance,2013-06-11,1836
A00004171,28,Monthly Issuance,2013-06-12,5028
A00000433,20,Monthly Issuance,2013-06-12,521
A00001373,47,Monthly Issuance,2013-06-12,1661
A00003246,54,Monthly Issuance,2013-06-14,3926
A00001475,1,Weekly Issuance,2013-06-14,1788
A00003133,66,Monthly Issuance,2013-06-14,3789
A00002779,73,Monthly Issuance,2013-06-15,3356
A00000135,75,Monthly Issuance,2013-06-15,162
A00000446,50,Monthly Issuance,2013-06-15,537
A00009093,47,Monthly Issuance,2013-06-16,11195
A00000432,46,Monthly Issuance,2013-06-16,520
A00002880,71,Monthly Issuance,2013-06-16,3482
A00005767,72,Monthly Issuance,2013-06-16,6978
A00001998,1,Monthly Issuance,2013-06-17,2428
A00002554,36,Monthly Issuance,2013-06-18,3084
A00002933,10,Monthly Issuance,2013-06-18,3542
A00002933,10,Monthly Issuance,2013-06-18,3543
A00000773,15,Monthly Issuance,2013-06-19,925
A00004894,14,Monthly Issuance,2013-06-20,5911
A00003969,39,Monthly Issuance,2013-06-20,4788
A00001277,31,Monthly Issuance,2013-06-20,1542
A00001277,31,Monthly Issuance,2013-06-20,1543
A00005120,1,Monthly Issuance,2013-06-21,6178
A00000738,34,Monthly Issuance,2013-06-21,886
A00001299,1,Monthly Issuance,2013-06-21,1572
A00000148,8,Monthly Issuance,2013-06-21,178
A00000899,72,Monthly Issuance,2013-06-21,1082
A00003521,75,Monthly Issuance,2013-06-22,4251
A00003521,75,Monthly Issuance,2013-06-22,4252
A00003786,21,Monthly Issuance,2013-06-22,4565
A00000886,1,Monthly Issuance,2013-06-23,1067
A00005228,77,Issuance After Transaction,2013-06-23,6317
A00005228,77,Issuance After Transaction,2013-06-23,6318
A00000702,12,Monthly Issuance,2013-06-23,842
A00000300,1,Monthly Issuance,2013-06-23,365
A00000300,1,Monthly Issuance,2013-06-23,366
A00001451,64,Monthly Issuance,2013-06-24,1760
A00002940,54,Monthly Issuance,2013-06-24,3550
A00001837,23,Monthly Issuance,2013-06-24,2228
A00003954,22,Monthly Issuance,2013-06-25,4769
A00003954,22,Monthly Issuance,2013-06-25,4770
A00000885,1,Monthly Issuance,2013-06-25,1066
A00002697,8,Monthly Issuance,2013-06-26,3255
A00008129,45,Monthly Issuance,2013-06-26,10043
A00001930,3,Monthly Issuance,2013-06-27,2344
A00002411,69,Monthly Issuance,2013-06-27,2913
A00003775,19,Monthly Issuance,2013-06-27,4551
A00003775,19,Monthly Issuance,2013-06-27,4552
A00009034,1,Monthly Issuance,2013-06-28,11126
A00000902,74,Monthly Issuance,2013-06-29,1086
A00000902,74,Monthly Issuance,2013-06-29,1087
A00000630,71,Monthly Issuance,2013-06-29,757
A00003096,68,Monthly Issuance,2013-06-29,3745
A00002552,52,Monthly Issuance,2013-07-01,3082
A00003435,59,Monthly Issuance,2013-07-01,4155
A00005215,55,Monthly Issuance,2013-07-01,6301
A00000036,1,Monthly Issuance,2013-07-01,44
A00002687,76,Monthly Issuance,2013-07-01,3243
A00001861,54,Monthly Issuance,2013-07-02,2257
A00001861,54,Monthly Issuance,2013-07-02,2258
A00002464,33,Issuance After Transaction,2013-07-02,2975
A00002736,72,Monthly Issuance,2013-07-02,3302
A00002736,72,Monthly Issuance,2013-07-02,3303
A00001145,31,Monthly Issuance,2013-07-03,1376
A00001145,31,Monthly Issuance,2013-07-03,1377
A00002298,31,Monthly Issuance,2013-07-03,2782
A00000929,54,Monthly Issuance,2013-07-03,1119
A00000381,68,Monthly Issuance,2013-07-04,461
A00003778,52,Monthly Issuance,2013-07-04,4555
A00001118,48,Monthly Issuance,2013-07-04,1341
A00004352,2,Monthly Issuance,2013-07-05,5243
A00001322,17,Monthly Issuance,2013-07-05,1598
A00001852,35,Monthly Issuance,2013-07-05,2247
A00008173,11,Monthly Issuance,2013-07-05,10095
A00008173,11,Monthly Issuance,2013-07-05,10096
A00002705,63,Issuance After Transaction,2013-07-05,3264
A00009472,1,Weekly Issuance,2013-07-06,11662
A00000368,77,Monthly Issuance,2013-07-06,448
A00001425,76,Monthly Issuance,2013-07-06,1729
A00008027,44,Weekly Issuance,2013-07-07,9915
A00003261,1,Monthly Issuance,2013-07-07,3946
A00000035,75,Monthly Issuance,2013-07-07,43
A00002186,63,Monthly Issuance,2013-07-07,2646
A00001566,73,Monthly Issuance,2013-07-07,1898
A00000078,74,Monthly Issuance,2013-07-07,92
A00003939,70,Monthly Issuance,2013-07-08,4750
A00002584,50,Monthly Issuance,2013-07-08,3119
A00002336,39,Monthly Issuance,2013-07-08,2824
A00002078,62,Monthly Issuance,2013-07-08,2520
A00003882,10,Monthly Issuance,2013-07-09,4679
A00004159,74,Monthly Issuance,2013-07-09,5013
A00000907,41,Monthly Issuance,2013-07-09,1092
A00001411,54,Monthly Issuance,2013-07-09,1710
A00001684,32,Weekly Issuance,2013-07-10,2044
A00003748,1,Monthly Issuance,2013-07-10,4521
A00002213,68,Monthly Issuance,2013-07-11,2679
A00002213,68,Monthly Issuance,2013-07-11,2680
A00001062,6,Monthly Issuance,2013-07-11,1275
A00000273,24,Issuance After Transaction,2013-07-11,330
A00010320,68,Monthly Issuance,2013-07-11,12695
A00001416,66,Weekly Issuance,2013-07-12,1717
A00003277,36,Monthly Issuance,2013-07-12,3967
A00003277,36,Monthly Issuance,2013-07-12,3968
A00001892,28,Monthly Issuance,2013-07-13,2295
A00001892,28,Monthly Issuance,2013-07-13,2296
A00003413,70,Monthly Issuance,2013-07-13,4126
A00003413,70,Monthly Issuance,2013-07-13,4127
A00003654,47,Monthly Issuance,2013-07-13,4405
A00003000,28,Monthly Issuance,2013-07-14,3623
A00003955,64,Monthly Issuance,2013-07-14,4771
A00001544,69,Monthly Issuance,2013-07-14,1872
A00001544,69,Monthly Issuance,2013-07-14,1873
A00009703,68,Monthly Issuance,2013-07-15,11943
A00000234,73,Monthly Issuance,2013-07-15,282
A00000234,73,Monthly Issuance,2013-07-15,283
A00003241,44,Monthly Issuance,2013-07-16,3920
A00003465,1,Monthly Issuance,2013-07-16,4188
A00003152,1,Monthly Issuance,2013-07-16,3812
A00001497,1,Monthly Issuance,2013-07-16,1815
A00003078,1,Monthly Issuance,2013-07-16,3722
A00000400,28,Monthly Issuance,2013-07-17,484
A00001902,50,Weekly Issuance,2013-07-17,2310
A00001902,50,Weekly Issuance,2013-07-17,2311
A00000757,50,Monthly Issuance,2013-07-19,907
A00001116,1,Monthly Issuance,2013-07-20,1339
A00005700,42,Monthly Issuance,2013-07-20,6895
A00003267,64,Monthly Issuance,2013-07-21,3954
A00003267,64,Monthly Issuance,2013-07-21,3955
A00003222,4,Monthly Issuance,2013-07-21,3897
A00000408,41,Monthly Issuance,2013-07-21,493
A00002818,40,Monthly Issuance,2013-07-21,3405
A00002818,40,Monthly Issuance,2013-07-21,3406
A00006273,38,Monthly Issuance,2013-07-21,7576
A00002513,70,Monthly Issuance,2013-07-22,3035
A00003493,63,Monthly Issuance,2013-07-22,4221
A00001201,61,Monthly Issuance,2013-07-23,1450
A00004478,70,Monthly Issuance,2013-07-23,5402
A00002915,57,Monthly Issuance,2013-07-23,3522
A00009833,20,Monthly Issuance,2013-07-24,12102
A00002253,74,Monthly Issuance,2013-07-24,2728
A00001069,70,Monthly Issuance,2013-07-24,1283
A00001069,70,Monthly Issuance,2013-07-24,1284
A00000207,2,Monthly Issuance,2013-07-25,250
A00003212,70,Monthly Issuance,2013-07-25,3885
A00004035,1,Monthly Issuance,2013-07-25,4863
A00001268,74,Monthly Issuance,2013-07-25,1530
A00003287,18,Monthly Issuance,2013-07-26,3978
A00006226,74,Weekly Issuance,2013-07-26,7521
A00002123,64,Monthly Issuance,2013-07-26,2567
A00002123,64,Monthly Issuance,2013-07-26,2568
A00003982,26,Monthly Issuance,2013-07-27,4802
A00002701,71,Monthly Issuance,2013-07-27,3259
A00003629,48,Monthly Issuance,2013-07-27,4377
A00002841,71,Monthly Issuance,2013-07-27,3433
A00002841,71,Monthly Issuance,2013-07-27,3434
A00000563,53,Monthly Issuance,2013-07-27,676
A00002732,5,Monthly Issuance,2013-07-27,3298
A00001297,70,Monthly Issuance,2013-07-27,1569
A00001297,70,Monthly Issuance,2013-07-27,1570
A00007485,39,Monthly Issuance,2013-07-28,9273
A00007485,39,Monthly Issuance,2013-07-28,9274
A00002088,4,Monthly Issuance,2013-07-28,2531
A00000225,1,Monthly Issuance,2013-07-28,270
A00000225,1,Monthly Issuance,2013-07-28,271
A00001630,72,Monthly Issuance,2013-07-28,1976
A00000403,1,Monthly Issuance,2013-07-29,487
A00000403,1,Monthly Issuance,2013-07-29,488
A00000445,63,Weekly Issuance,2013-07-29,536
A00000186,1,Weekly Issuance,2013-07-29,226
A00003720,36,Monthly Issuance,2013-07-30,4485
A00003720,36,Monthly Issuance,2013-07-30,4486
A00000574,70,Monthly Issuance,2013-07-30,689
A00001429,57,Monthly Issuance,2013-07-30,1733
A00003580,43,Monthly Issuance,2013-08-01,4318
A00003580,43,Monthly Issuance,2013-08-01,4319
A00007819,38,Monthly Issuance,2013-08-01,9670
A00000759,23,Monthly Issuance,2013-08-01,909
A00006363,74,Monthly Issuance,2013-08-01,7683
A00003738,51,Monthly Issuance,2013-08-01,4511
A00004000,7,Monthly Issuance,2013-08-02,4823
A00009041,1,Monthly Issuance,2013-08-03,11136
A00002620,22,Monthly Issuance,2013-08-03,3161
A00003609,28,Monthly Issuance,2013-08-03,4353
A00003609,28,Monthly Issuance,2013-08-03,4354
A00001382,48,Monthly Issuance,2013-08-03,1673
A00000930,41,Monthly Issuance,2013-08-03,1120
A00001925,12,Monthly Issuance,2013-08-03,2336
A00001925,12,Monthly Issuance,2013-08-03,2337
A00001834,62,Monthly Issuance,2013-08-03,2225
A00001507,35,Monthly Issuance,2013-08-03,1826
A00001507,35,Monthly Issuance,2013-08-03,1827
A00007857,75,Monthly Issuance,2013-08-04,9715
A00006636,72,Weekly Issuance,2013-08-04,8013
A00000601,29,Monthly Issuance,2013-08-04,720
A00003298,29,Monthly Issuance,2013-08-04,3990
A00002938,1,Monthly Issuance,2013-08-04,3548
A00002199,1,Monthly Issuance,2013-08-04,2661
A00003745,5,Monthly Issuance,2013-08-04,4518
A00003699,50,Monthly Issuance,2013-08-05,4461
A00000816,52,Monthly Issuance,2013-08-05,980
A00003656,53,Monthly Issuance,2013-08-06,4407
A00002038,42,Monthly Issuance,2013-08-06,2474
A00002542,21,Monthly Issuance,2013-08-07,3069
A00001136,12,Monthly Issuance,2013-08-07,1366
A00001589,37,Monthly Issuance,2013-08-07,1925
A00001589,37,Monthly Issuance,2013-08-07,1926
A00003136,69,Monthly Issuance,2013-08-07,3792
A00003547,54,Monthly Issuance,2013-08-07,4281
A00000026,52,Monthly Issuance,2013-08-08,32
A00000657,47,Monthly Issuance,2013-08-08,788
A00003538,58,Monthly Issuance,2013-08-08,4270
A00003538,58,Monthly Issuance,2013-08-08,4271
A00002167,16,Monthly Issuance,2013-08-08,2623
A00003127,66,Monthly Issuance,2013-08-08,3782
A00000047,45,Monthly Issuance,2013-08-08,55
A00003850,8,Monthly Issuance,2013-08-09,4641
A00003850,8,Monthly Issuance,2013-08-09,4642
A00005366,70,Monthly Issuance,2013-08-09,6478
A00000747,39,Monthly Issuance,2013-08-09,895
A00003166,71,Monthly Issuance,2013-08-10,3829
A00011021,1,Monthly Issuance,2013-08-10,13548
A00001701,1,Monthly Issuance,2013-08-10,2066
A00003613,43,Monthly Issuance,2013-08-10,4359
A00003600,27,Monthly Issuance,2013-08-10,4343
A00003792,10,Monthly Issuance,2013-08-11,4572
A00000523,1,Monthly Issuance,2013-08-11,629
A00003808,38,Monthly Issuance,2013-08-11,4589
A00001401,1,Monthly Issuance,2013-08-12,1696
A00000541,61,Monthly Issuance,2013-08-12,652
A00001023,21,Monthly Issuance,2013-08-13,1228
A00003683,33,Monthly Issuance,2013-08-13,4440
A00003683,33,Monthly Issuance,2013-08-13,4441
A00003220,29,Monthly Issuance,2013-08-14,3894
A00003220,29,Monthly Issuance,2013-08-14,3895
A00001779,33,Monthly Issuance,2013-08-15,2156
A00001912,64,Monthly Issuance,2013-08-15,2322
A00000238,6,Monthly Issuance,2013-08-15,288
A00003113,67,Monthly Issuance,2013-08-16,3765
A00005481,52,Monthly Issuance,2013-08-16,6616
A00003035,15,Weekly Issuance,2013-08-16,3667
A00003035,15,Weekly Issuance,2013-08-16,3668
A00000942,9,Monthly Issuance,2013-08-16,1136
A00003221,5,Monthly Issuance,2013-08-17,3896
A00002616,1,Monthly Issuance,2013-08-17,3157
A00002137,4,Issuance After Transaction,2013-08-17,2584
A00000978,73,Monthly Issuance,2013-08-18,1179
A00002771,37,Monthly Issuance,2013-08-18,3345
A00002771,37,Monthly Issuance,2013-08-18,3346
A00003891,1,Monthly Issuance,2013-08-18,4690
A00003891,1,Monthly Issuance,2013-08-18,4691
A00009236,11,Monthly Issuance,2013-08-18,11372
A00000274,76,Monthly Issuance,2013-08-20,331
A00000552,14,Monthly Issuance,2013-08-20,665
A00002417,44,Monthly Issuance,2013-08-20,2920
A00003868,43,Monthly Issuance,2013-08-21,4662
A00009869,12,Monthly Issuance,2013-08-21,12144
A00009869,12,Monthly Issuance,2013-08-21,12145
A00001875,44,Monthly Issuance,2013-08-21,2276
A00008212,52,Issuance After Transaction,2013-08-21,10145
A00003477,71,Monthly Issuance,2013-08-22,4203
A00003477,71,Monthly Issuance,2013-08-22,4204
A00001513,30,Monthly Issuance,2013-08-23,1833
A00003053,11,Monthly Issuance,2013-08-23,3691
A00001057,13,Monthly Issuance,2013-08-23,1270
A00006030,47,Monthly Issuance,2013-08-24,7286
A00003407,28,Monthly Issuance,2013-08-24,4118
A00001761,24,Monthly Issuance,2013-08-24,2135
A00003306,75,Monthly Issuance,2013-08-24,3998
A00000162,60,Monthly Issuance,2013-08-25,195
A00000162,60,Monthly Issuance,2013-08-25,196
A00005011,31,Monthly Issuance,2013-08-25,6052
A00000965,20,Monthly Issuance,2013-08-25,1163
A00001305,57,Monthly Issuance,2013-08-25,1579
A00000815,56,Monthly Issuance,2013-08-25,978
A00000815,56,Monthly Issuance,2013-08-25,979
A00001449,35,Monthly Issuance,2013-08-26,1758
A00000950,49,Monthly Issuance,2013-08-26,1146
A00003361,45,Monthly Issuance,2013-08-26,4063
A00003361,45,Monthly Issuance,2013-08-26,4064
A00003837,48,Issuance After Transaction,2013-08-26,4624
A00003837,48,Issuance After Transaction,2013-08-26,4625
A00000033,22,Monthly Issuance,2013-08-26,41
A00002894,17,Monthly Issuance,2013-08-28,3498
A00002510,61,Monthly Issuance,2013-08-28,3030
A00000389,30,Monthly Issuance,2013-08-28,470
A00006051,56,Monthly Issuance,2013-08-28,7311
A00000730,4,Monthly Issuance,2013-08-28,876
A00001694,6,Weekly Issuance,2013-08-29,2057
A00000721,76,Monthly Issuance,2013-08-29,864
A00000721,76,Monthly Issuance,2013-08-29,865
A00001106,20,Weekly Issuance,2013-08-29,1327
A00003319,56,Monthly Issuance,2013-08-29,4012
A00010451,1,Monthly Issuance,2013-08-29,12859
A00000172,13,Monthly Issuance,2013-08-30,208
A00000172,13,Monthly Issuance,2013-08-30,209
A00003920,74,Monthly Issuance,2013-09-01,4727
A00003920,74,Monthly Issuance,2013-09-01,4728
A00003011,64,Monthly Issuance,2013-09-01,3637
A00001337,23,Monthly Issuance,2013-09-01,1618
A00002592,69,Monthly Issuance,2013-09-01,3128
A00000146,4,Monthly Issuance,2013-09-02,176
A00002576,1,Monthly Issuance,2013-09-02,3107
A00002576,1,Monthly Issuance,2013-09-02,3108
A00003195,40,Monthly Issuance,2013-09-02,3862
A00008073,24,Issuance After Transaction,2013-09-03,9973
A00004463,67,Monthly Issuance,2013-09-03,5385
A00002082,36,Monthly Issuance,2013-09-03,2525
A00002020,13,Monthly Issuance,2013-09-04,2453
A00000160,23,Monthly Issuance,2013-09-04,193
A00007607,1,Monthly Issuance,2013-09-05,9418
A00007607,1,Monthly Issuance,2013-09-05,9419
A00000117,31,Monthly Issuance,2013-09-05,141
A00003509,2,Monthly Issuance,2013-09-05,4237
A00000151,76,Monthly Issuance,2013-09-06,181
A00000151,76,Monthly Issuance,2013-09-06,182
A00001719,1,Monthly Issuance,2013-09-06,2084
A00001719,1,Monthly Issuance,2013-09-06,2085
A00003456,32,Monthly Issuance,2013-09-06,4178
A00002951,44,Monthly Issuance,2013-09-06,3565
A00007190,49,Monthly Issuance,2013-09-06,8677
A00007190,49,Monthly Issuance,2013-09-06,8678
A00001827,10,Monthly Issuance,2013-09-06,2215
A00001689,55,Monthly Issuance,2013-09-07,2051
A00001689,55,Monthly Issuance,2013-09-07,2052
A00001197,68,Monthly Issuance,2013-09-07,1445
A00005952,50,Monthly Issuance,2013-09-07,7195
A00006930,41,Monthly Issuance,2013-09-08,8366
A00001107,42,Monthly Issuance,2013-09-08,1328
A00008475,4,Monthly Issuance,2013-09-08,10459
A00003575,7,Monthly Issuance,2013-09-08,4313
A00002691,69,Monthly Issuance,2013-09-08,3247
A00003323,13,Monthly Issuance,2013-09-08,4016
A00003323,13,Monthly Issuance,2013-09-08,4017
A00002428,72,Monthly Issuance,2013-09-08,2933
A00002428,72,Monthly Issuance,2013-09-08,2934
A00002649,2,Monthly Issuance,2013-09-08,3195
A00002907,70,Monthly Issuance,2013-09-09,3513
A00002907,70,Monthly Issuance,2013-09-09,3514
A00001091,16,Monthly Issuance,2013-09-09,1309
A00001487,66,Monthly Issuance,2013-09-10,1801
A00001487,66,Monthly Issuance,2013-09-10,1802
A00003157,77,Monthly Issuance,2013-09-10,3817
A00004414,24,Monthly Issuance,2013-09-10,5320
A00004414,24,Monthly Issuance,2013-09-10,5321
A00002302,24,Monthly Issuance,2013-09-10,2786
A00001410,74,Monthly Issuance,2013-09-11,1709
A00001146,67,Monthly Issuance,2013-09-12,1378
A00001146,67,Monthly Issuance,2013-09-12,1379
A00008564,68,Monthly Issuance,2013-09-12,10563
A00008564,68,Monthly Issuance,2013-09-12,10564
A00000750,73,Monthly Issuance,2013-09-12,900
A00002150,37,Monthly Issuance,2013-09-12,2601
A00002150,37,Monthly Issuance,2013-09-12,2602
A00010940,50,Monthly Issuance,2013-09-13,13447
A00010940,50,Monthly Issuance,2013-09-13,13448
A00009337,30,Monthly Issuance,2013-09-13,11497
